        0   0.40043   0.38922         1       0.3   0.71429       0.1   0.23438         1         1  0.071942         1       0.3      0.05         1         1 
        1    0.5524         0         1       0.3  0.071429       0.1  0.087719         1         0         0         0       0.3         0         0         1 
        1   0.41122  0.069417         1       0.3   0.28571       0.3   0.03125         1         0         0         1       0.3    0.0855         0         0 
        1   0.32619  0.099167         1       0.3  0.071429       0.1     0.125         0         1  0.028777         1       0.3       0.1         1         0 
        1   0.28173 0.0028571         0       0.6  0.071429       0.1    0.0625         0         1  0.014388         0       0.3         1         1         0 
        0   0.29496   0.49583         1       0.3  0.071429       0.1     0.125         1         1   0.15827         1       0.3       0.1         1         1 
        0    0.2015   0.20089         1       0.3  0.071429       0.1 0.0014035         0         0         0         0       0.3         0         0         1 
        0   0.36935  0.066451         1       0.3   0.21429       0.1  0.075625         1         1   0.96403         1       0.3      0.07         1         1 
        0   0.48201   0.27767         1       0.3   0.78571       0.2   0.28125         1         1  0.057554         1       0.3    0.1265         1         1 
        0    0.3844  0.012222         0       0.6  0.071429       0.1   0.15625         1         0         0         0       0.9  0.034483         0         1 
        1   0.35075    0.4177         1       0.3   0.64286       0.2   0.17544         1         1  0.026059         0       0.3         0         1         1 
        1    0.5755   0.61382         1       0.3   0.64286       0.1   0.25877         1         1  0.039088         1       0.3         0         0         1 
        0   0.41252   0.53836         1       0.3   0.64286       0.2   0.35406         1         1  0.086331         0       0.3    0.1905         1         1 
        0   0.51977   0.85185         1       0.3   0.58333       0.1  0.046512         0         0         0         1       0.9   0.27586         0         0 
        0   0.40043    0.0595         0       0.6   0.14286       0.2    0.1875         0         0         0         0       0.3     0.088         1         0 
        0   0.34417   0.12018         1       0.3  0.071429       0.1  0.010313         0         0         0         0       0.3      0.05         0         1 
        0   0.60547     0.125         1       0.3   0.71429       0.1    0.3125         1         1  0.086331         1       0.3      0.25         1         1 
        1   0.70816  0.050536         0       0.6         1       0.8   0.17544         0         0         0         1       0.3         0         1         0 
        0   0.32849  0.095795         1       0.3       0.5       0.1  0.080625         1         1  0.014388         0       0.3      0.13         1         1 
        1   0.32619  0.091703         1       0.3   0.28571       0.1 0.0053125         0         0         0         0       0.3     0.072         0         0 
        0   0.26384   0.72147         1       0.3   0.85714       0.7         0         1         0         0         0       0.3         0         0         1 
        0   0.46043       0.5         0       0.6   0.85714       0.2    0.0025         1         0         0         1       0.3    0.1965         0         1 
        0   0.49165  0.061087         1       0.3   0.28571       0.3   0.15625         0         0         0         1       0.3     0.116         1         0 
        0   0.36935   0.18187         0       0.6   0.92857       0.1      0.25         1         0         0         0       0.3     0.094         0         0 
        1   0.38245   0.18683         0       0.6         1       0.8         0         0         0         0         1       0.3      0.09         1         0 
        1    0.4671   0.16037         1       0.3   0.30769       0.1  0.031163         0         0         0         1       0.9   0.12414         0         0 
        0   0.58878    0.1785         0       0.6   0.78571       0.2     0.625         1         0         0         1       0.3     0.088         0         0 
        0   0.38374         0         0       0.6  0.071429       0.1    0.0625         1         1  0.071942         1       0.3      0.08         1         1 
        0   0.62762   0.95405         1       0.3   0.71429       0.2   0.54386         1         1   0.15635         0       0.3         0         1         1 
        0   0.48921   0.44625         1       0.3   0.92857       0.1    0.0625         1         0         0         1       0.3      0.12         0         0 
        0   0.19938  0.020893         1       0.3   0.71429       0.1 0.0029825         0         1  0.012461         0       0.3         0         1         0 
        0   0.52878     0.119         0       0.6  0.071429       0.1   0.09375         0         0         0         1       0.3     0.116         1         1 
        0   0.81902   0.66667         1       0.3   0.33333       0.3   0.69565         0         0         0         1       0.9   0.36207         0         0 
        1   0.41007   0.15867         1       0.3   0.64286       0.1    0.0625         1         1  0.028777         1       0.3    0.0835         1         0 
        1   0.72058   0.10917         1       0.3   0.92857       0.1   0.14313         1         1  0.043165         1       0.3     0.078         0         1 
        0   0.60791   0.10442         0       0.6         1       0.9         0         0         0         0         1       0.3     0.075         1         0 
        0   0.46403    0.1375         0       0.6  0.071429       0.2   0.20313         1         1  0.014388         1       0.3     0.216         1         1 
        0       0.5    0.0595         1       0.3   0.21429       0.3   0.03125         0         0         0         0       0.3     0.174         0         0 
        0   0.33813 0.0049584         1       0.3         1       0.8   0.28125         0         0         0         0       0.3      0.08         1         0 
        0   0.34417   0.57854         1       0.3   0.14286       0.2   0.11719         1         1  0.086331         0       0.3       0.1         1         1 
        0   0.26144   0.87267         1       0.3  0.071429       0.5      0.06         0         1  0.028777         1       0.3      0.08         1         0 
        0   0.59237   0.15867         1       0.3   0.21429       0.2    0.4375         1         1   0.11511         0       0.3      0.16         0         1 
        1   0.28417   0.37972         1       0.3  0.071429       0.1  0.049688         1         1  0.071942         1       0.3      0.07         1         0 
        0   0.32619    0.1029         1       0.3   0.64286       0.2  0.083437         1         0         0         0       0.3      0.05         0         1 
        0   0.35971  0.014875         1       0.3  0.071429       0.1   0.15625         1         1    0.2446         0       0.3       0.1         1         1 
        0   0.52443   0.24682         1       0.3   0.85714       0.6   0.70175         1         1   0.14332         0       0.3         0         1         1 
        0   0.42331    0.0595         1       0.3   0.71429       0.1   0.10938         0         0         0         0       0.3       0.1         0         0 
        1   0.25445   0.21429         1       0.3   0.64286       0.1  0.055614         1         1  0.012461         0       0.3         0         0         1 
        0   0.55511         1         1       0.3   0.71429       0.1      0.25         1         1   0.20144         0       0.3    0.1915         1         1 
        0   0.36331   0.45458         1       0.3   0.92857       0.1   0.03125         0         0         0         0       0.3       0.1         0         0 
        1   0.64925  0.037972         1       0.3   0.42857       0.2   0.29825         1         0         0         1       0.3         0         0         1 
        0   0.66879  0.056958         1       0.3   0.28571       0.3         0         1         1   0.14332         0       0.3         0         1         1 
        1   0.42561   0.12555         0       0.6   0.42857       0.1  0.078125         0         0         0         1       0.3      0.14         0         0 
        0   0.51194  0.013288         1       0.3   0.42857       0.1   0.09375         0         0         0         1       0.3    0.1155         0         0 
        0   0.46756         0         0       0.6   0.58333       0.3         0         0         0         0         1       0.9   0.43103         1         1 
        0   0.38849   0.20329         1       0.3  0.071429       0.2   0.26563         1         1  0.043165         1       0.3     0.156         1         1 
        0   0.27094 0.0099167         0       0.6  0.071429       0.1  0.010313         0         1  0.014388         0       0.3       0.1         1         0 
        0   0.53712   0.24682         1       0.3       0.5       0.2   0.26563         1         1   0.17266         1       0.3    0.0465         0         1 
        0   0.30216   0.36074         0       0.6   0.71429       0.1   0.14063         1         1  0.014388         1       0.3      0.04         1         1 
        0   0.45933   0.16667         0       0.6  0.083333       0.1   0.18605         0         0         0         1       0.9    0.2069         0         0 
        1   0.58993   0.08125         0       0.6   0.64286       0.2 0.0078125         1         1   0.33094         1       0.3    0.2275         1         1 
        0   0.42806   0.37683         1       0.3   0.71429       0.1  0.015625         0         0         0         1       0.3      0.15         0         0 
        1   0.29856  0.082705         1       0.3   0.28571       0.1    0.0025         0         0         0         0       0.3       0.1         1         0 
        0   0.98976   0.27778         1       0.3   0.58333       0.1    0.6087         0         0         0         1       0.9   0.34483         0         0 
        1    0.3154   0.39508         1       0.3   0.42857       0.2 0.0053125         0         0         0         0       0.3      0.16         1         0 
        0   0.50604   0.46041         1       0.3   0.42857       0.1   0.28125         1         1   0.10072         0       0.3     0.075         1         1 
        1   0.33928   0.47465         0       0.6   0.42857       0.2      0.15         0         0         0         1       0.3      0.01         1         0 
        0   0.30331    0.4794         0       0.6   0.28571       0.2    0.0025         0         0         0         0       0.3      0.07         1         0 
        1   0.92201   0.12555         1       0.3         1       0.8         0         1         1  0.014388         0       0.3     0.116         1         1 
        1   0.71751  0.037143         1       0.3         1       0.8   0.22807         0         1  0.012461         0       0.3         0         1         0 
        0   0.42691     0.119         1       0.3   0.71429       0.2  0.046875         1         1  0.014388         0       0.3      0.12         1         1 
        0   0.52403         0         0       0.6   0.14286       0.1  0.036562         0         0         0         0       0.3      0.12         1         0 
        0   0.29642   0.58857         1       0.3   0.28571       0.1  0.014561         0         0         0         0       0.3         0         0         0 
        0         1  0.094931         1       0.3         1       0.9  0.018947         1         0         0         0       0.3         0         1         0 
        0   0.44964   0.02142         1       0.3         1       0.8         0         0         1  0.071942         0       0.3     0.088         1         0 
        0   0.39209     0.021         1       0.3   0.21429       0.2   0.31781         1         1    0.1295         0       0.3    0.1995         1         1 
        0   0.69899   0.28084         1       0.3   0.64286       0.2     0.375         1         0         0         1       0.3     0.175         0         1 
        0    0.4341   0.16138         1       0.3  0.071429       0.1   0.10938         1         1   0.15827         0       0.3     0.016         1         1 
        0      0.84  0.024815         1       0.3  0.083333       0.3   0.46512         1         0         0         1       0.9   0.24138         0         0 
        0   0.52043   0.15867         0       0.6   0.71429       0.1  0.018125         0         0         0         1       0.3    0.1545         1         0 
        0   0.27792  0.023733         1       0.3  0.071429       0.1   0.10526         1         0         0         1       0.3         0         0         1 
        0   0.23381         0         0       0.6   0.92857       0.1  0.015625         0         0         0         0       0.3      0.03         0         0 
        0   0.44719 0.0081317         1       0.3  0.071429       0.1   0.15625         0         1  0.028777         1       0.3      0.08         1         0 
        1   0.52547  0.037972         0       0.6   0.64286       0.2    0.2807         1         1   0.18241         0       0.3         0         1         1 
        0   0.33813   0.75367         0       0.6   0.42857       0.1  0.025937         0         1  0.014388         1       0.3      0.14         1         0 
        0    0.3141  0.030058         1       0.3   0.42857       0.1 0.0053125         0         0         0         1       0.3     0.178         0         0 
        0   0.29381   0.49583         1       0.3  0.071429       0.1   0.10156         1         1  0.043165         0       0.3       0.1         1         1 
        0    0.3177  0.022214         1       0.3  0.071429       0.2   0.13531         0         0         0         1       0.3     0.064         0         1 
        0    0.5695   0.47465         1       0.3         1       0.8         0         0         1  0.028777         0       0.3    0.0085         1         0 
        0   0.60676   0.32276         1       0.3   0.64286       0.2   0.79688         1         0         0         1       0.3     0.046         0         1 
        0   0.47367  0.017857         1       0.3   0.92857       0.1   0.10938         0         1  0.028777         1       0.3      0.36         0         0 
        0   0.42446    0.2975         1       0.3   0.71429       0.1  0.018125         0         1  0.014388         0       0.3      0.17         1         0 
        1   0.32734  0.043038         1       0.3   0.92857       0.1  0.010313         0         0         0         0       0.3      0.11         1         0 
        0   0.28249   0.34964         0       0.6  0.071429       0.2  0.090702         1         0         0         0       0.3         0         0         1 
        0   0.40043      0.15         1       0.3   0.71429       0.1     0.125         1         1   0.15827         1       0.3     0.217         1         1 
        1   0.35971  0.023733         0       0.6   0.92857       0.1   0.28125         1         0         0         0       0.3      0.06         0         0 
        0   0.60317  0.049583         1       0.3  0.071429       0.2  0.013125         1         1  0.086331         0       0.3      0.11         1         1 
        0   0.32795   0.11392         1       0.3  0.071429       0.1  0.035088         1         1  0.039088         0       0.3         0         0         1 
        1   0.89472  0.085438         1       0.3   0.85714       0.6         0         1         1   0.18241         0       0.3         0         1         1 
        1   0.29381  0.037972         0       0.6   0.78571       0.2         0         0         0         0         1       0.3     0.077         1         0 
        0   0.41971    0.4165         1       0.3   0.71429       0.1   0.21875         1         1  0.043165         1       0.3    0.1645         0         0 
        0   0.26619   0.28479         1       0.3   0.28571       0.1   0.09375         1         1  0.028777         0       0.3      0.06         1         1 
        0   0.43614   0.33625         1       0.3  0.071429       0.2   0.29088         0         0         0         1       0.3         0         0         0 
        0   0.42921 0.0032276         0       0.6   0.78571       0.2    0.0025         0         0         0         0       0.3     0.064         1         0 
        0    0.4436         0         1       0.3   0.71429       0.1  0.078125         1         1  0.014388         0       0.3     0.101         0         1 
        0   0.44964   0.17562         1       0.3         1       0.8         0         0         1  0.014388         0       0.3     0.048         1         0 
        1   0.35856  0.075945         1       0.3         1       0.8         0         1         0         0         0       0.3      0.04         0         0 
        1   0.33928   0.16858         1       0.3   0.64286       0.1  0.025937         0         1  0.014388         1       0.3       0.1         1         0 
        1   0.65009         0         0       0.6         1       0.8         0         0         0         0         0       0.3         0         0         0 
        1   0.30935  0.042719         1       0.3   0.92857       0.1   0.15625         1         1  0.043165         0       0.3      0.04         1         1 
        0   0.35367  0.019833         1       0.3   0.71429       0.1  0.054688         1         0         0         1       0.3      0.13         0         0 
        0   0.61871  0.036453         0       0.6   0.21429       0.2   0.10938         1         1   0.11511         0       0.3      0.05         1         1 
        0    0.3777   0.10442         1       0.3   0.71429       0.1 0.0078125         0         0         0         0       0.3      0.05         0         0 
        1   0.36331  0.013288         0       0.6         1       0.8     0.125         0         1  0.014388         1       0.3       0.1         1         0 
        0   0.40647   0.14375         1       0.3   0.78571       0.1   0.29688         1         1  0.028777         0       0.3      0.21         1         1 
        1   0.23022   0.14875         1       0.3   0.92857       0.1    0.0625         0         1  0.028777         1       0.3      0.16         1         0 
        1   0.74371  0.047465         1       0.3  0.071429       0.1   0.19298         1         1  0.091205         0       0.3         0         1         1 
        1   0.32259  0.045946         1       0.3   0.64286       0.1   0.16156         1         1   0.10072         0       0.3    0.0645         1         1 
        1   0.36576   0.21817         1       0.3   0.64286       0.1  0.080625         1         1  0.028777         0       0.3       0.1         0         0 
        0    0.3118  0.052955         0       0.6   0.42857       0.1   0.15625         1         1  0.014388         0       0.3      0.09         1         0 
        1   0.76117   0.26581         1       0.3   0.28571       0.3   0.35088         1         1   0.16938         0       0.3         0         1         1 
        1   0.29856   0.20885         1       0.3   0.64286       0.1  0.044375         1         1  0.028777         1       0.3    0.0245         0         1 
        1   0.32374     0.119         0       0.6   0.78571       0.1   0.15375         0         0         0         0       0.3     0.082         0         1 
        0         1    0.2037         1       0.3         1       0.1   0.32558         1         0         0         0       0.9   0.19828         0         1 
        0    0.3705  0.069417         1       0.3  0.071429       0.3  0.015625         1         0         0         0       0.3    0.1745         1         1 
        1   0.27223   0.74046         1       0.3   0.92857       0.1  0.046875         1         1  0.028777         0       0.3     0.044         1         1 
        1   0.59827    0.1075         1       0.3   0.92857       0.1  0.041563         0         0         0         0       0.3      0.12         1         0 
        0   0.29316   0.48415         0       0.6       0.5       0.1  0.052632         0         0         0         1       0.3         0         1         0 
        1   0.64226   0.66667         1       0.3   0.83333       0.1  0.077674         1         0         0         0       0.9   0.24138         0         1 
        1   0.68404   0.16138         1       0.3   0.92857       0.2   0.10526         0         0         0         0       0.3         0         0         0 
        0   0.61626   0.09354         1       0.3       0.5       0.1   0.86719         0         1  0.014388         1       0.3     0.176         1         0 
        0   0.96146  0.027778         0       0.6   0.58333       0.1  0.028696         0         0         0         0       0.9   0.34483         0         0 
        1   0.30006  0.065536         1       0.3   0.64286       0.2   0.04386         1         1  0.012461         0       0.3         0         1         1 
        0    0.6501   0.16667         1       0.3       0.5       0.1  0.072813         0         0         0         0       0.9  0.024138         0         0 
        1   0.46518       0.7         1       0.3   0.21429       0.1    0.0025         1         0         0         0       0.3      0.22         1         1 
        1   0.39739  0.018986         1       0.3  0.071429       0.3   0.14035         1         1  0.091205         1       0.3         0         1         1 
        0    0.3046         0         1       0.3  0.071429       0.1   0.03125         0         0         0         1       0.9         0         0         0 
        1   0.36216   0.11216         1       0.3   0.78571       0.2  0.054688         1         0         0         0       0.3      0.18         0         1 
        1   0.73616  0.028479         1       0.3   0.35714       0.8         0         1         1   0.19544         0       0.3         0         1         1 
        0   0.81655   0.25783         1       0.3       0.5       0.1  0.078125         1         1  0.057554         1       0.3       0.1         0         1 
        1   0.32014  0.019833         0       0.6         1       0.8   0.20313         0         0         0         0       0.3      0.14         0         0 
        0   0.67871     0.002         1       0.3   0.71429       0.1   0.34375         0         0         0         0       0.3    0.2325         1         0 
        0   0.47727  0.044863         0       0.6   0.78571       0.1   0.19781         1         1  0.043165         1       0.3      0.19         0         1 
        0   0.69899  0.020637         0       0.6   0.42857       0.1  0.015625         1         1   0.15827         0       0.3      0.19         1         1 
        1    0.3705         1         1       0.3  0.071429       0.2  0.054688         1         0         0         1       0.3    0.2455         0         1 
        0   0.46878   0.77148         1       0.3   0.92857       0.1    0.1875         1         0         0         1       0.9  0.017241         0         1 
        0   0.33338   0.43668         1       0.3   0.78571       0.2   0.02875         1         1  0.014388         0       0.3      0.05         0         1 
