0	0.260586319	0.031706854	1	0.3	0.071428571	0.1	0.01754386	0	0	0	0	0.3	0	0	0
1	0.684039088	0.161382191	1	0.3	0.928571429	0.2	0.105263158	0	0	0	0	0.3	0	0	0
0	0.817589577	0.058477312	1	0.3	0.857142857	0.6	0	0	0	0	0	0.3	0	1	0
1	0.525472313	0.03797228	0	0.6	0.642857143	0.2	0.280701754	1	1	0.182410423	0	0.3	0	1	1
0	0.64495114	0.014239605	1	0.3	0.285714286	0.3	0.266140351	1	1	0.195439739	1	0.3	0	1	1
1	0.206254072	0.246819822	1	0.3	0.642857143	0.1	0.004385965	0	1	0.013029316	1	0.3	0	1	0
0	0.62762215	0.954053541	1	0.3	0.714285714	0.2	0.543859649	1	1	0.156351792	0	0.3	0	1	1
1	0.622149837	0.284792102	1	0.3	0.071428571	0.1	0.276315789	1	1	0.078175896	1	0.3	0	1	1
1	0.271400651	0.151889121	1	0.3	0.071428571	0.1	0.005789474	0	0	0	0	0.3	0	1	0
0	0.748143322	0.189861401	1	0.3	0.857142857	0.2	0.245614035	1	1	0.039087948	0	0.3	0	0	1
1	0.229055375	0.01898614	1	0.3	0.928571429	0.1	0.048245614	1	0	0	1	0.3	0	0	1
0	0.28990228	0.265805962	1	0.3	0.928571429	0.1	0.002982456	0	0	0	0	0.3	0	0	0
0	0.313745928	0.200873362	1	0.3	0.928571429	0.1	0.00877193	0	0	0	1	0.3	0	0	0
0	0.445211726	0.246819822	1	0.3	0.071428571	0.1	0.157894737	1	1	0.156351792	1	0.3	0	1	1
1	0.225798046	0.022213784	1	0.3	0.928571429	0.1	0.061403509	0	1	0.13029316	1	0.3	0	1	0
0	0.702540717	0.044237706	1	0.3	0.857142857	0.1	0.304035088	1	1	0.06514658	0	0.3	0	0	1
0	0.54723127	0.370229732	1	0.3	0.785714286	0.2	0.279298246	1	1	0.104234528	0	0.3	0	0	1
0	0.263843648	0.721473324	1	0.3	0.857142857	0.7	0	1	0	0	0	0.3	0	0	1
0	0.668794788	0.05695842	1	0.3	0.285714286	0.3	0	1	1	0.143322476	0	0.3	0	1	1
1	0.76	0.01898614	1	0.3	0.642857143	0.1	0.140350877	1	1	0.182410423	0	0.3	0	1	1
1	0.233485342	0.132902981	1	0.3	1	0.8	0	0	0	0	0	0.3	0	1	0
0	0.277915309	0.023732675	1	0.3	0.071428571	0.1	0.105263158	1	0	0	1	0.3	0	0	1
1	0.59713355	0.151889121	1	0.3	0.642857143	0.1	0.175438596	1	1	0.091205212	1	0.3	0	0	1
1	0.294201954	0.014239605	1	0.3	0.642857143	0.1	0.014561404	1	1	0.06514658	1	0.3	0	1	1
1	0.232312704	0.083918739	1	0.3	0.785714286	0.2	0.035087719	1	1	0.143322476	0	0.3	0	1	1
1	0.292117264	0.170875261	0	0.6	0.785714286	0.2	0.026315789	1	1	0.052117264	0	0.3	0	1	1
1	0.282345277	0.05695842	0	0.6	0.357142857	0.4	0	1	1	0.143322476	1	0.3	0	0	1
0	0.293159609	0.484146573	0	0.6	0.5	0.1	0.052631579	0	0	0	1	0.3	0	1	0
0	0.296416938	0.588570344	1	0.3	0.285714286	0.1	0.014561404	0	0	0	0	0.3	0	0	0
0	0.728599349	0.189861401	1	0.3	1	0.8	0.175438596	1	1	0.06514658	0	0.3	0	1	1
1	0.461498371	0.052211885	1	0.3	0.642857143	0.2	0.49122807	1	1	0.104234528	0	0.3	0	1	1
0	0.340977199	0.05695842	0	0.6	0.428571429	0.2	0.043859649	0	0	0	1	0.3	0	1	0
0	0.302931596	0.134421872	1	0.3	0.071428571	0.1	0.004385965	0	1	0.026058632	0	0.3	0	1	0
0	0.336547231	0.023732675	1	0.3	0.214285714	0.1	0.01754386	0	0	0	0	0.3	0	1	0
1	0.61237785	0.01898614	1	0.3	0.285714286	0.3	0.18122807	1	1	0.117263844	1	0.3	0	0	1
1	0.350749186	0.417695083	1	0.3	0.642857143	0.2	0.175438596	1	1	0.026058632	0	0.3	0	1	1
1	0.649250814	0.03797228	1	0.3	0.428571429	0.2	0.298245614	1	0	0	1	0.3	0	0	1
1	0.849120521	0.06645149	1	0.3	1	0.8	0	1	1	0.143322476	1	0.3	0	1	1
0	0.373550489	0.626542624	1	0.3	0.142857143	0.1	0.004385965	0	0	0	0	0.3	0	1	0
0	0.782801303	0.189861401	1	0.3	1	0.8	0.631578947	1	1	0.195439739	1	0.3	0	1	1
1	0.365863192	0.455667363	0	0.6	0.857142857	0.6	0	1	0	0	0	0.3	0	1	1
0	0.376807818	0.151889121	1	0.3	0.071428571	0.2	0.187192982	1	1	0.143322476	0	0.3	0	1	1
0	0.45276873	0.588570344	1	0.3	0.571428571	0.5	0.188596491	1	1	0.117263844	1	0.3	0	1	1
0	0.672052117	0.044237706	1	0.3	0.071428571	0.1	0.298245614	1	1	0.117263844	0	0.3	0	0	1
1	0.688338762	0.417695083	1	0.3	0.071428571	0.1	0.192982456	1	1	0.182410423	0	0.3	0	1	1
1	0.894723127	0.085437631	1	0.3	0.857142857	0.6	0	1	1	0.182410423	0	0.3	0	1	1
1	0.736156352	0.02847921	1	0.3	0.357142857	0.8	0	1	1	0.195439739	0	0.3	0	1	1
0	0.956612378	0.132902981	1	0.3	1	0.8	0	1	0	0	1	0.3	0	0	1
0	0.737198697	0.039491171	1	0.3	0.142857143	0.3	0.526315789	1	1	0.221498371	1	0.3	0	0	1
0	0.974983713	0.474653503	0	0.6	1	0.8	0.001403509	0	1	0.026058632	0	0.3	0	1	0
0	0.408208469	0.02847921	1	0.3	0.071428571	0.1	0.245614035	1	1	0.208469055	0	0.3	0	1	1
1	0.743713355	0.04746535	1	0.3	0.071428571	0.1	0.192982456	1	1	0.091205212	0	0.3	0	1	1
0	0.834918567	0.042718815	1	0.3	0.785714286	0.2	0.614035088	1	1	0.117263844	1	0.3	0	1	1
1	0.761172638	0.265805962	1	0.3	0.285714286	0.3	0.350877193	1	1	0.169381107	0	0.3	0	1	1
0	0.524429967	0.246819822	1	0.3	0.857142857	0.6	0.701754386	1	1	0.143322476	0	0.3	0	1	1
0	1	0.267324853	1	0.3	0.857142857	0.6	0.447368421	1	1	0.013029316	1	0.3	0	1	1
0	0.701438849	0.392443516	0	0.6	1	0.8	0	1	0	0	1	0.3	0	0	0
0	0.811798561	0.23580786	0	0.6	0.071428571	0.1	1	1	1	0.575539568	0	0.3	0	1	1
0	0.569496403	0.474653503	1	0.3	1	0.8	0	0	1	0.028776978	0	0.3	0.0085	1	0
1	0.339280576	0.474653503	0	0.6	0.428571429	0.2	0.15	0	0	0	1	0.3	0.01	1	0
1	0.871654676	0.253085248	1	0.3	0.642857143	0.1	0.55	1	0	0	1	0.3	0.0105	1	1
0	0.941294964	0.341750522	1	0.3	0.857142857	0.6	1	1	1	0.100719424	1	0.3	0.011	0	1
0	0.805755396	0.189861401	1	0.3	0.428571429	0.2	0.5	1	0	0	1	0.3	0.012	1	1
1	0.587482014	0.094930701	1	0.3	0.642857143	0.2	0.109375	1	0	0	0	0.3	0.0145	1	1
0	0.785323741	0.417695083	1	0.3	1	0.8	0.9009375	1	1	0.158273381	1	0.3	0.015	1	1
0	0.434100719	0.161382191	1	0.3	0.071428571	0.1	0.109375	1	1	0.158273381	0	0.3	0.016	1	1
1	0.411223022	0.132902981	1	0.3	0.071428571	0.1	0.015625	0	1	0.014388489	1	0.3	0.02	1	0
0	0.290215827	0.208847541	1	0.3	0.071428571	0.1	0.1040625	1	1	0.043165468	1	0.3	0.02	1	1
1	0.270935252	0.069679134	1	0.3	0.714285714	0.1	0.1015625	1	1	0.086330935	1	0.3	0.02	1	1
1	0.844172662	0.303778242	1	0.3	0.642857143	0.2	0.19	1	1	0.086330935	0	0.3	0.0215	1	1
0	0.273381295	0	0	0.6	1	0.8	0	0	1	0.057553957	0	0.3	0.0225	1	0
1	0.298561151	0.208847541	1	0.3	0.642857143	0.1	0.044375	1	1	0.028776978	1	0.3	0.0245	0	1
0	0.522733813	0.246819822	0	0.6	0.714285714	0.1	0.0053125	1	1	0.014388489	0	0.3	0.025	1	1
1	0.292517986	0.020505031	1	0.3	0.071428571	0.2	0.0625	1	1	0.057553957	0	0.3	0.025	1	1
0	0.611510791	0.104423771	0	0.6	0.714285714	0.1	0.1978125	1	0	0	1	0.3	0.026	1	1
0	0.332086331	0.360736662	1	0.3	0.285714286	0.1	0.21875	1	1	0.129496403	0	0.3	0.028	1	1
0	0.23381295	0	0	0.6	0.928571429	0.1	0.015625	0	0	0	0	0.3	0.03	0	0
0	0.332086331	0.142396051	1	0.3	0.071428571	0.1	0.0678125	1	1	0.158273381	1	0.3	0.03	1	1
0	0.856115108	0.607556484	1	0.3	0.714285714	0.1	0.109375	1	1	0.071942446	1	0.3	0.03	1	1
0	0.489208633	0.011011961	0	0.6	0.071428571	0.1	0.09375	0	0	0	1	0.3	0.03	0	0
0	0.250647482	0.417695083	1	0.3	0.285714286	0.1	0.0078125	0	0	0	0	0.3	0.03	1	0
0	0.290215827	0.063223847	1	0.3	0.928571429	0.1	0.1225	1	1	0.201438849	0	0.3	0.03	1	1
1	0.265035971	0.094930701	1	0.3	0.642857143	0.1	0.075625	1	1	0.057553957	0	0.3	0.03	1	1
0	0.278129496	0.05695842	1	0.3	0.642857143	0.1	0.0625	1	0	0	1	0.3	0.03	1	1
0	0.324892086	0.286310993	1	0.3	0.785714286	0.1	0.0025	1	1	0.129496403	0	0.3	0.03	1	1
1	0.410071942	0.246819822	0	0.6	0.785714286	0.2	0.15875	1	1	0.014388489	0	0.3	0.035	0	1
0	0.407625899	0.569584204	1	0.3	0.714285714	0.1	0.6875	1	0	0	1	0.3	0.035	0	1
0	0.995251799	0.017467249	1	0.3	1	0.8	0.25	0	1	0.014388489	0	0.3	0.035	1	0
0	0.569496403	0.379722802	1	0.3	0.714285714	0.1	0.5390625	1	1	0.086330935	1	0.3	0.035	0	1
1	0.74705036	0.246819822	1	0.3	0.285714286	0.3	0.1928125	0	0	0	1	0.3	0.0365	0	0
0	0.352517986	0.094930701	1	0.3	0.071428571	0.3	0.296875	1	1	0.028776978	0	0.3	0.0365	1	1
0	0.400431655	0.05695842	0	0.6	0.285714286	0.2	0.359375	1	1	0.028776978	1	0.3	0.0375	0	0
1	0.557553957	0.436681223	1	0.3	1	0.8	0	0	0	0	0	0.3	0.038	0	0
1	0.283021583	0.115435732	1	0.3	0.642857143	0.2	0.018125	1	1	0.158273381	0	0.3	0.04	1	1
0	0.283021583	0.569584204	1	0.3	0.642857143	0.1	0.125	1	1	0.028776978	1	0.3	0.04	0	1
1	0.405323741	0.07594456	1	0.3	0.642857143	0.1	0.0365625	1	1	0.057553957	0	0.3	0.04	0	1
1	0.257841727	0.003037782	1	0.3	0.071428571	0.1	0.109375	0	1	0.014388489	1	0.3	0.04	1	0
1	0.336978417	0.07594456	0	0.6	0.642857143	0.1	0.09375	1	1	0.028776978	1	0.3	0.04	1	1
1	0.358561151	0.07594456	1	0.3	1	0.8	0	1	0	0	0	0.3	0.04	0	0
0	0.32618705	0.064932599	0	0.6	0.714285714	0.1	0.1928125	1	1	0.086330935	0	0.3	0.04	0	1
0	0.384892086	0.06645149	1	0.3	0.142857143	0.1	0.046875	0	0	0	1	0.3	0.04	0	0
0	0.234964029	0.626542624	1	0.3	0.928571429	0.1	0.0415625	0	1	0.014388489	0	0.3	0.04	1	0
0	0.622302158	0.379722802	1	0.3	0.642857143	0.2	0.375	1	1	0.158273381	0	0.3	0.04	0	1
0	0.302158273	0.360736662	0	0.6	0.714285714	0.1	0.140625	1	1	0.014388489	1	0.3	0.04	1	1
1	0.275827338	0.020505031	1	0.3	0.285714286	0.2	0.018125	0	0	0	0	0.3	0.04	1	0
0	0.260143885	0.123409911	1	0.3	0.428571429	0.1	0.03125	1	0	0	0	0.3	0.04	0	1
1	0.309352518	0.042718815	1	0.3	0.928571429	0.1	0.15625	1	1	0.043165468	0	0.3	0.04	1	1
0	0.27942446	0.096449592	1	0.3	0.714285714	0.2	0.09125	1	1	0.100719424	0	0.3	0.04	1	1
0	0.306906475	0	1	0.3	0.928571429	0.1	0.0884375	1	1	0.014388489	0	0.3	0.04	1	1
1	0.323741007	0.474653503	1	0.3	0.642857143	0.1	0.109375	1	1	0.143884892	0	0.3	0.04	1	0
1	0.272230216	0.515853427	0	0.6	0.071428571	0.1	0.0625	1	1	0.057553957	1	0.3	0.04	1	1
0	0.28057554	0.398708942	1	0.3	0.928571429	0.1	0.049375	0	0	0	0	0.3	0.04	1	0
1	0.267338129	0.05695842	1	0.3	0.142857143	0.1	0.0259375	0	0	0	0	0.3	0.04	1	0
0	0.267338129	0.474653503	1	0.3	1	0.8	0.0259375	0	0	0	0	0.3	0.04	0	0
1	0.298561151	0.329029808	1	0.3	0.214285714	0.2	0.0209375	1	1	0.014388489	1	0.3	0.04	1	1
0	0.321294964	0.351243592	1	0.3	0.714285714	0.1	0.125	1	1	0.014388489	0	0.3	0.04	1	1
1	0.329784173	0.31023353	1	0.3	0.214285714	0.1	0.0025	1	0	0	0	0.3	0.04	1	1
0	0.507194245	0.011011961	0	0.6	0.071428571	0.1	0.25	1	0	0	0	0.3	0.04	0	0
1	0.254244604	0	0	0.6	0.357142857	0.8	0	0	0	0	0	0.3	0.043	0	0
0	0.647482014	0.113916841	1	0.3	0.214285714	0.2	0.875	1	1	0.014388489	1	0.3	0.044	1	1
1	0.272230216	0.740459465	1	0.3	0.928571429	0.1	0.046875	1	1	0.028776978	0	0.3	0.044	1	1
1	0.390935252	0.215112968	1	0.3	1	0.8	0	0	1	0.014388489	0	0.3	0.046	1	0
0	0.60676259	0.322764382	1	0.3	0.642857143	0.2	0.796875	1	0	0	1	0.3	0.046	0	1
0	0.537122302	0.246819822	1	0.3	0.5	0.2	0.265625	1	1	0.172661871	1	0.3	0.0465	0	1
0	0.713381295	0.189861401	1	0.3	1	0.8	0	1	1	0.014388489	0	0.3	0.047	0	0
0	0.364460432	0.039491171	1	0.3	0.071428571	0.1	0.018125	1	1	0.100719424	1	0.3	0.048	1	1
0	0.449640288	0.175621796	1	0.3	1	0.8	0	0	1	0.014388489	0	0.3	0.048	1	0
1	0.275827338	0.398708942	1	0.3	0.214285714	0.2	0.046875	1	1	0.100719424	0	0.3	0.048	0	1
1	0.431654676	0.007784317	1	0.3	0.857142857	0.7	0.140625	1	1	0.071942446	1	0.3	0.0495	1	1
0	0.618705036	0.036453389	0	0.6	0.214285714	0.2	0.109375	1	1	0.115107914	0	0.3	0.05	1	1
0	0.386043165	0.060186064	1	0.3	0.428571429	0.8	0	0	0	0	0	0.3	0.05	0	0
1	0.227769784	0.153408012	1	0.3	0.071428571	0.2	0.09375	1	1	0.028776978	0	0.3	0.05	0	1
0	0.318992806	0.191380292	0	0.6	1	0.8	0	0	0	0	0	0.3	0.05	0	0
0	0.344172662	0.120182267	1	0.3	0.071428571	0.1	0.0103125	0	0	0	0	0.3	0.05	0	1
0	0.376546763	0.289538637	1	0.3	0.214285714	0.1	0.0728125	0	0	0	0	0.3	0.05	0	0
0	0.263741007	0.077463452	0	0.6	0.857142857	0.7	0	0	0	0	0	0.3	0.05	0	0
0	0.27942446	0.381241694	0	0.6	0.214285714	0.1	0.125	1	0	0	1	0.3	0.05	1	0
0	0.400431655	0.01898614	1	0.3	0.714285714	0.1	0.140625	0	1	0.014388489	1	0.3	0.05	1	0
1	0.705035971	0.03797228	1	0.3	0.357142857	0.4	0	1	0	0	1	0.3	0.05	1	0
0	0.377697842	0.104423771	1	0.3	0.714285714	0.1	0.0078125	0	0	0	0	0.3	0.05	0	0
0	0.400431655	0.389215872	1	0.3	0.714285714	0.1	0.234375	1	1	0.071942446	1	0.3	0.05	1	1
0	0.29381295	0.080691096	1	0.3	0.071428571	0.1	0.140625	1	1	0.014388489	0	0.3	0.05	1	1
0	0.332086331	0.455667363	1	0.3	1	0.8	0.0053125	0	0	0	1	0.3	0.05	1	0
1	0.297410072	0	1	0.3	0.642857143	0.1	0.0103125	1	1	0.043165468	0	0.3	0.05	1	1
1	0.29971223	0.354471236	1	0.3	0.928571429	0.1	0.0025	1	0	0	0	0.3	0.05	0	1
0	0.411223022	0.094930701	1	0.3	0.928571429	0.1	0.015625	0	0	0	1	0.3	0.05	0	0
0	0.691798561	0.161382191	1	0.3	0.285714286	0.3	0.0625	0	0	0	0	0.3	0.05	1	0
1	0.661870504	0.223087146	1	0.3	0.357142857	0.4	0	1	0	0	0	0.3	0.05	1	1
1	0.802158273	0.251566357	1	0.3	0.428571429	0.2	0.421875	1	1	0.043165468	1	0.3	0.05	1	0
0	0.27942446	0.550598063	1	0.3	0.5	0.1	0.0025	0	1	0.014388489	0	0.3	0.05	1	0
1	0.270935252	0.436681223	1	0.3	0.928571429	0.1	0.0053125	1	0	0	0	0.3	0.05	0	1
0	0.32618705	0.102904879	1	0.3	0.642857143	0.2	0.0834375	1	0	0	0	0.3	0.05	0	1
0	0.317697842	0.132902981	1	0.3	0.214285714	0.1	0.0415625	1	0	0	0	0.3	0.05	0	1
0	0.327338129	0.153408012	1	0.3	0.642857143	0.1	0.15625	1	1	0.100719424	1	0.3	0.05	1	1
0	0.333381295	0.436681223	1	0.3	0.785714286	0.2	0.02875	1	1	0.014388489	0	0.3	0.05	0	1
0	0.317697842	0.365483197	1	0.3	0.428571429	0.1	0.0990625	0	0	0	1	0.3	0.05	1	0
0	0.309352518	0.351243592	1	0.3	0.285714286	0.1	0.03125	1	0	0	1	0.3	0.05	1	0
0	0.527625899	0.476172394	1	0.3	0.642857143	0.2	0.5625	1	0	0	1	0.3	0.051	1	1
0	0.29381295	0.417695083	1	0.3	0.642857143	0.1	0.09375	0	0	0	0	0.3	0.054	1	0
1	0.237410072	0.341750522	1	0.3	0.642857143	0.1	0.015625	0	1	0.014388489	0	0.3	0.054	1	0
0	0.615107914	0.362255553	1	0.3	0.928571429	0.1	0.0025	0	0	0	0	0.3	0.054	1	0
0	0.562302158	0.208847541	1	0.3	0.5	0.1	0.080625	1	1	0.071942446	1	0.3	0.054	1	1
0	0.353669065	0.151889121	1	0.3	0.071428571	0.1	0.015625	0	0	0	0	0.3	0.055	0	0
0	0.273381295	0.208847541	0	0.6	0.071428571	0.1	0.1459375	0	0	0	1	0.3	0.056	1	0
0	0.899280576	0.321245491	0	0.6	0.071428571	0.2	0.3125	1	0	0	0	0.3	0.056	0	0
0	0.568345324	0.014239605	1	0.3	0.071428571	0.3	0.40625	1	1	0.230215827	0	0.3	0.0585	1	1
1	0.226618705	0.417695083	1	0.3	0.071428571	0.1	0.0625	0	0	0	0	0.3	0.06	1	0
0	0.356115108	0.132902981	1	0.3	0.5	0.1	0.0625	0	0	0	1	0.3	0.06	1	0
1	0.339280576	0.113916841	0	0.6	1	0.8	0.0078125	0	0	0	0	0.3	0.06	1	0
0	0.539568345	0.06645149	1	0.3	0.857142857	0.1	0.0025	0	0	0	0	0.3	0.06	1	0
1	0.329784173	0.522118853	1	0.3	0.642857143	0.1	0.015625	0	0	0	1	0.3	0.06	1	0
0	0.484460432	0.797417885	1	0.3	0.714285714	0.1	0.0728125	0	0	0	0	0.3	0.06	0	0
1	0.462877698	0.069679134	1	0.3	0.714285714	0.1	0.0678125	1	1	0.230215827	0	0.3	0.06	1	1
0	0.324892086	0.00949307	0	0.6	0.928571429	0.1	0.03375	0	0	0	1	0.3	0.06	1	0
0	0.26618705	0.284792102	1	0.3	0.285714286	0.1	0.09375	1	1	0.028776978	0	0.3	0.06	1	1
0	0.745755396	0.175621796	0	0.6	1	0.8	0.09375	0	0	0	0	0.3	0.06	1	0
0	0.46647482	0.384469337	0	0.6	0.428571429	0.8	0	0	0	0	0	0.3	0.06	0	0
1	0.352517986	0.379722802	0	0.6	0.071428571	0.1	0	0	0	0	0	0.3	0.06	0	0
1	0.229064748	0.95253465	1	0.3	0.642857143	0.1	0.0053125	0	0	0	0	0.3	0.06	0	0
0	0.46647482	0.189861401	1	0.3	0.142857143	0.1	0.0103125	0	0	0	1	0.3	0.06	0	0
0	0.197841727	0.284792102	0	0.6	0.714285714	0.1	0.109375	1	1	0.028776978	1	0.3	0.06	1	1
0	0.461582734	0.07594456	0	0.6	0.214285714	0.1	0.09375	0	0	0	1	0.3	0.06	0	0
0	0.234964029	0.115435732	1	0.3	0.285714286	0.2	0.0259375	0	0	0	1	0.3	0.06	0	0
0	0.383741007	0.322764382	1	0.3	0.214285714	0.1	0.268125	1	1	0.014388489	1	0.3	0.06	0	1
0	0.267338129	0.007974179	1	0.3	0.142857143	0.1	0.03375	0	0	0	0	0.3	0.06	0	0
1	0.334532374	0.484146573	1	0.3	0.642857143	0.1	0.198125	1	1	0.143884892	0	0.3	0.06	1	1
1	0.338129496	0.417695083	1	0.3	0.642857143	0.1	0.53125	1	1	0.071942446	1	0.3	0.06	0	1
0	0.275827338	0.816404025	1	0.3	0.714285714	0.1	0.09375	1	0	0	0	0.3	0.06	1	1
